age,educational-num,marital-status,race,gender,hours-per-week,income
18,9,Never-married,White,Male,35,<=50K
24,10,Never-married,White,Male,40,<=50K
33,10,Married-civ-spouse,White,Male,45,<=50K
76,10,Widowed,White,Female,40,<=50K
57,14,Married-civ-spouse,White,Male,14,>50K
53,14,Divorced,White,Female,38,<=50K
19,9,Never-married,White,Female,40,<=50K
50,15,Married-civ-spouse,White,Male,40,>50K
27,13,Never-married,White,Male,50,<=50K
40,11,Separated,White,Female,60,<=50K
26,6,Separated,White,Male,40,<=50K
47,9,Married-civ-spouse,White,Male,55,<=50K
39,11,Married-civ-spouse,White,Male,50,<=50K
49,10,Divorced,White,Male,40,<=50K
28,10,Married-civ-spouse,White,Male,7,<=50K
33,10,Married-civ-spouse,Black,Female,30,<=50K
50,13,Married-civ-spouse,White,Male,40,>50K
28,7,Never-married,White,Male,50,<=50K
30,9,Married-civ-spouse,White,Male,40,<=50K
47,14,Married-civ-spouse,White,Male,50,>50K
39,13,Married-civ-spouse,White,Male,40,>50K
37,9,Married-civ-spouse,White,Male,50,<=50K
50,9,Married-civ-spouse,White,Male,80,<=50K
37,6,Married-civ-spouse,White,Male,40,<=50K
26,9,Married-civ-spouse,White,Male,40,>50K
55,11,Married-civ-spouse,White,Male,40,>50K
46,13,Married-civ-spouse,White,Male,40,>50K
32,9,Married-civ-spouse,White,Male,60,<=50K
26,13,Never-married,White,Male,45,>50K
32,9,Married-civ-spouse,White,Male,40,>50K
43,10,Never-married,Asian-Pac-Islander,Female,40,<=50K
19,9,Divorced,White,Female,40,<=50K
38,9,Divorced,White,Female,75,<=50K
38,3,Married-civ-spouse,White,Male,40,<=50K
65,11,Married-civ-spouse,White,Female,40,<=50K
70,10,Married-civ-spouse,White,Male,40,>50K
48,9,Widowed,White,Female,25,<=50K
44,13,Separated,Black,Female,7,<=50K
32,10,Never-married,White,Male,50,<=50K
30,9,Never-married,Black,Female,40,<=50K
49,12,Married-civ-spouse,White,Male,60,>50K
23,9,Never-married,Black,Female,40,<=50K
25,10,Married-civ-spouse,White,Male,16,<=50K
19,10,Never-married,White,Female,15,<=50K
27,11,Never-married,White,Male,40,<=50K
43,9,Never-married,White,Male,60,<=50K
38,9,Married-civ-spouse,White,Male,50,<=50K
42,14,Married-civ-spouse,White,Male,60,<=50K
33,13,Never-married,White,Male,38,<=50K
30,13,Married-civ-spouse,White,Male,40,>50K
29,13,Never-married,White,Male,40,<=50K
30,7,Married-civ-spouse,White,Male,40,<=50K
26,9,Married-civ-spouse,White,Male,40,<=50K
43,13,Married-civ-spouse,White,Male,40,>50K
30,9,Married-civ-spouse,White,Female,45,<=50K
38,10,Married-civ-spouse,White,Male,40,>50K
48,14,Married-civ-spouse,White,Male,40,>50K
57,13,Married-civ-spouse,White,Male,55,>50K
30,9,Married-civ-spouse,White,Female,30,<=50K
42,14,Separated,Black,Male,45,>50K
31,9,Married-civ-spouse,White,Male,70,<=50K
32,10,Never-married,White,Male,40,<=50K
28,13,Married-civ-spouse,White,Male,40,<=50K
63,9,Married-civ-spouse,White,Male,40,<=50K
32,9,Married-civ-spouse,White,Male,40,<=50K
20,10,Never-married,White,Male,12,<=50K
51,14,Married-civ-spouse,White,Female,30,>50K
36,13,Never-married,White,Male,20,<=50K
24,10,Married-civ-spouse,Amer-Indian-Eskimo,Male,40,<=50K
41,11,Divorced,White,Female,44,<=50K
21,9,Never-married,White,Male,40,<=50K
27,10,Never-married,Asian-Pac-Islander,Male,45,<=50K
17,5,Never-married,Black,Male,35,<=50K
45,2,Married-civ-spouse,White,Female,40,<=50K
39,9,Separated,White,Female,35,<=50K
21,10,Never-married,Amer-Indian-Eskimo,Female,4,<=50K
29,13,Never-married,White,Male,45,>50K
39,14,Never-married,White,Male,45,>50K
42,9,Separated,Black,Male,40,<=50K
22,3,Married-civ-spouse,White,Male,40,<=50K
21,10,Never-married,White,Female,40,<=50K
59,9,Widowed,White,Female,40,<=50K
40,14,Married-civ-spouse,White,Male,65,>50K
45,10,Divorced,White,Female,40,<=50K
35,9,Divorced,White,Male,50,<=50K
58,9,Married-civ-spouse,White,Male,20,<=50K
45,10,Married-civ-spouse,White,Male,40,>50K
29,9,Married-civ-spouse,Amer-Indian-Eskimo,Male,45,<=50K
21,7,Never-married,White,Male,45,<=50K
51,9,Married-civ-spouse,White,Male,40,<=50K
34,10,Married-civ-spouse,White,Female,40,<=50K
40,13,Divorced,White,Female,35,<=50K
45,7,Divorced,White,Female,16,<=50K
38,6,Married-civ-spouse,White,Male,40,>50K
22,13,Never-married,White,Female,40,<=50K
37,5,Married-civ-spouse,White,Male,40,<=50K
62,6,Divorced,White,Female,40,<=50K
32,13,Never-married,White,Female,60,<=50K
36,13,Married-civ-spouse,White,Female,4,>50K
43,9,Never-married,White,Male,40,<=50K
37,9,Married-civ-spouse,White,Male,40,<=50K
33,13,Married-civ-spouse,Asian-Pac-Islander,Female,40,<=50K
28,9,Never-married,White,Male,55,<=50K
49,10,Widowed,White,Female,28,<=50K
47,9,Married-civ-spouse,White,Female,7,>50K
59,9,Divorced,White,Female,40,<=50K
35,9,Married-civ-spouse,White,Male,40,<=50K
35,13,Married-civ-spouse,White,Male,40,<=50K
29,13,Never-married,White,Male,40,<=50K
57,12,Divorced,Black,Female,40,<=50K
41,13,Married-civ-spouse,White,Male,60,>50K
37,14,Married-civ-spouse,White,Male,45,>50K
20,10,Never-married,White,Male,40,<=50K
44,9,Married-civ-spouse,White,Male,60,<=50K
20,9,Never-married,White,Female,30,<=50K
38,13,Married-civ-spouse,White,Female,28,>50K
23,9,Married-civ-spouse,White,Male,40,<=50K
24,9,Married-spouse-absent,White,Female,36,<=50K
46,13,Married-civ-spouse,White,Male,40,>50K
32,9,Married-civ-spouse,White,Male,40,<=50K
21,9,Married-civ-spouse,White,Male,40,<=50K
32,10,Married-civ-spouse,White,Male,40,<=50K
41,10,Divorced,White,Male,45,<=50K
51,9,Married-civ-spouse,White,Male,40,<=50K
69,4,Never-married,White,Male,10,<=50K
39,9,Married-civ-spouse,White,Male,50,>50K
43,10,Divorced,White,Male,40,<=50K
51,13,Married-civ-spouse,White,Male,40,>50K
43,9,Divorced,White,Male,40,<=50K
35,7,Divorced,White,Female,84,<=50K
32,9,Divorced,White,Male,40,<=50K
25,13,Never-married,White,Female,21,<=50K
64,10,Widowed,White,Female,40,<=50K
28,13,Married-civ-spouse,White,Female,40,<=50K
44,2,Married-civ-spouse,White,Male,40,<=50K
40,13,Married-civ-spouse,White,Male,40,>50K
21,10,Never-married,Asian-Pac-Islander,Male,40,<=50K
23,9,Never-married,White,Male,40,<=50K
23,10,Never-married,White,Female,20,<=50K
19,9,Never-married,Black,Male,40,<=50K
61,10,Married-civ-spouse,White,Male,25,<=50K
47,4,Never-married,Other,Male,40,<=50K
39,6,Married-civ-spouse,White,Male,45,<=50K
51,9,Married-civ-spouse,White,Female,40,>50K
25,6,Married-civ-spouse,White,Male,40,<=50K
33,9,Married-civ-spouse,White,Male,45,<=50K
34,10,Divorced,White,Female,38,<=50K
54,10,Married-civ-spouse,White,Male,50,<=50K
24,13,Never-married,White,Female,40,<=50K
28,9,Never-married,Other,Male,50,<=50K
33,10,Married-civ-spouse,White,Male,44,<=50K
63,9,Married-civ-spouse,White,Male,14,<=50K
31,9,Married-civ-spouse,White,Male,60,>50K
70,9,Married-civ-spouse,White,Male,16,<=50K
43,9,Married-civ-spouse,White,Female,40,<=50K
36,10,Married-civ-spouse,White,Female,12,>50K
50,7,Never-married,White,Male,40,<=50K
21,10,Never-married,Black,Female,30,<=50K
31,10,Separated,Black,Female,40,<=50K
19,10,Never-married,White,Female,30,<=50K
39,10,Divorced,White,Female,35,<=50K
29,4,Married-civ-spouse,White,Female,40,<=50K
39,10,Divorced,White,Male,40,<=50K
17,4,Never-married,Other,Male,40,<=50K
46,10,Divorced,White,Female,40,<=50K
62,9,Married-civ-spouse,White,Male,40,<=50K
32,6,Divorced,Black,Female,23,<=50K
28,9,Never-married,Black,Female,40,<=50K
19,10,Never-married,Black,Female,40,<=50K
61,16,Married-civ-spouse,White,Male,40,<=50K
18,10,Never-married,White,Male,25,<=50K
39,15,Married-civ-spouse,White,Male,50,>50K
24,13,Married-civ-spouse,White,Male,45,<=50K
38,10,Married-civ-spouse,White,Male,41,<=50K
38,14,Married-civ-spouse,Black,Male,40,>50K
17,6,Never-married,White,Male,20,<=50K
28,9,Married-civ-spouse,White,Male,40,<=50K
52,9,Married-civ-spouse,White,Male,8,<=50K
61,15,Married-civ-spouse,White,Male,20,>50K
69,3,Married-civ-spouse,White,Male,40,<=50K
19,9,Never-married,White,Female,25,<=50K
26,10,Married-civ-spouse,White,Male,40,>50K
34,10,Married-civ-spouse,White,Male,40,>50K
70,5,Married-civ-spouse,White,Female,40,<=50K
21,9,Never-married,White,Female,25,<=50K
43,9,Married-civ-spouse,White,Male,44,<=50K
52,9,Married-civ-spouse,White,Male,40,<=50K
59,9,Married-civ-spouse,White,Male,40,>50K
21,11,Never-married,White,Female,40,<=50K
53,14,Married-civ-spouse,White,Male,40,>50K
55,10,Married-civ-spouse,White,Male,40,>50K
46,14,Divorced,White,Male,60,>50K
36,9,Separated,White,Female,37,<=50K
39,9,Never-married,White,Male,48,<=50K
78,13,Married-civ-spouse,White,Male,3,<=50K
30,9,Never-married,White,Female,30,<=50K
22,10,Never-married,White,Female,16,<=50K
43,13,Married-civ-spouse,White,Male,40,>50K
36,9,Divorced,White,Male,56,<=50K
36,13,Married-civ-spouse,White,Male,40,>50K
50,9,Divorced,White,Female,40,<=50K
27,13,Never-married,White,Female,35,<=50K
46,9,Married-civ-spouse,White,Male,40,>50K
24,13,Never-married,White,Male,20,<=50K
41,9,Divorced,White,Male,40,<=50K
68,9,Married-civ-spouse,White,Male,24,<=50K
38,10,Married-civ-spouse,White,Male,40,<=50K
47,9,Married-civ-spouse,White,Male,40,>50K
41,10,Never-married,Black,Male,20,<=50K
31,16,Never-married,White,Female,48,<=50K
29,10,Married-civ-spouse,White,Male,42,<=50K
26,9,Never-married,White,Female,40,<=50K
51,10,Widowed,White,Female,36,<=50K
26,13,Never-married,Other,Male,60,<=50K
27,13,Never-married,White,Female,60,<=50K
36,9,Married-civ-spouse,White,Male,50,<=50K
28,13,Never-married,White,Female,40,<=50K
53,13,Divorced,White,Female,40,<=50K
40,13,Divorced,White,Male,40,<=50K
38,9,Divorced,White,Female,20,<=50K
21,4,Never-married,White,Male,40,<=50K
53,6,Married-civ-spouse,White,Male,34,<=50K
34,9,Married-civ-spouse,White,Male,40,<=50K
43,9,Divorced,White,Male,60,<=50K
64,6,Married-civ-spouse,White,Male,40,<=50K
21,10,Never-married,White,Female,40,<=50K
25,13,Never-married,White,Male,13,<=50K
38,15,Never-married,Asian-Pac-Islander,Female,57,>50K
47,14,Divorced,Black,Male,50,>50K
48,16,Married-civ-spouse,Asian-Pac-Islander,Male,40,>50K
57,9,Married-civ-spouse,White,Male,50,<=50K
37,13,Never-married,White,Female,35,<=50K
37,7,Divorced,White,Male,40,<=50K
51,9,Married-civ-spouse,White,Male,55,>50K
32,12,Never-married,White,Female,40,<=50K
49,9,Married-civ-spouse,White,Male,40,<=50K
52,9,Married-civ-spouse,White,Male,14,<=50K
64,12,Married-civ-spouse,White,Male,45,>50K
46,9,Divorced,White,Female,45,<=50K
24,10,Married-civ-spouse,White,Male,40,<=50K
39,13,Married-civ-spouse,White,Male,45,>50K
23,9,Married-civ-spouse,White,Female,40,<=50K
30,10,Never-married,White,Male,44,<=50K
34,14,Divorced,White,Female,60,>50K
30,10,Married-civ-spouse,White,Male,40,<=50K
25,13,Never-married,Black,Female,40,<=50K
58,13,Married-civ-spouse,Black,Male,40,<=50K
32,10,Married-civ-spouse,White,Male,50,<=50K
37,9,Separated,Black,Female,25,<=50K
35,9,Separated,Black,Female,40,<=50K
18,3,Never-married,White,Male,30,<=50K
46,13,Divorced,White,Female,40,<=50K
71,13,Never-married,White,Male,45,>50K
44,6,Divorced,White,Female,40,<=50K
45,6,Divorced,White,Female,40,<=50K
40,8,Married-civ-spouse,White,Male,40,>50K
38,13,Married-civ-spouse,White,Male,50,>50K
52,9,Married-civ-spouse,Asian-Pac-Islander,Female,40,<=50K
47,9,Married-civ-spouse,White,Male,40,<=50K
49,13,Divorced,White,Female,35,<=50K
59,9,Married-civ-spouse,White,Male,40,<=50K
22,11,Never-married,White,Female,37,<=50K
44,10,Married-civ-spouse,White,Male,40,>50K
76,13,Widowed,White,Female,20,<=50K
50,6,Never-married,White,Male,40,<=50K
33,10,Married-civ-spouse,White,Male,40,<=50K
43,9,Married-civ-spouse,White,Male,48,>50K
27,9,Married-civ-spouse,White,Female,40,>50K
37,9,Married-civ-spouse,White,Male,40,<=50K
40,7,Married-civ-spouse,White,Male,55,<=50K
49,10,Divorced,Amer-Indian-Eskimo,Female,40,<=50K
48,10,Never-married,White,Male,45,<=50K
49,9,Separated,White,Female,40,<=50K
22,10,Married-civ-spouse,White,Male,40,<=50K
42,9,Divorced,White,Female,40,<=50K
36,10,Divorced,White,Female,40,<=50K
57,10,Married-civ-spouse,White,Male,50,<=50K
30,9,Never-married,Black,Female,40,<=50K
40,9,Never-married,Amer-Indian-Eskimo,Male,40,<=50K
42,9,Married-civ-spouse,White,Male,45,<=50K
56,9,Married-civ-spouse,White,Male,40,>50K
55,10,Divorced,White,Female,40,<=50K
25,9,Married-civ-spouse,White,Male,40,<=50K
52,9,Married-civ-spouse,White,Male,40,<=50K
33,10,Never-married,Asian-Pac-Islander,Female,35,<=50K
55,9,Married-civ-spouse,White,Male,40,<=50K
47,13,Married-civ-spouse,White,Male,60,>50K
23,12,Never-married,White,Female,65,<=50K
55,13,Divorced,White,Female,50,<=50K
43,9,Never-married,White,Female,50,<=50K
31,11,Married-civ-spouse,White,Male,50,<=50K
62,12,Widowed,White,Female,40,<=50K
42,9,Married-civ-spouse,White,Male,8,<=50K
38,9,Married-civ-spouse,White,Male,40,>50K
29,9,Never-married,White,Male,42,<=50K
26,10,Never-married,White,Male,60,<=50K
26,9,Married-civ-spouse,White,Female,52,>50K
37,9,Married-civ-spouse,White,Male,72,<=50K
79,8,Widowed,White,Male,45,>50K
61,4,Never-married,White,Male,48,<=50K
28,4,Never-married,White,Female,99,<=50K
60,13,Married-civ-spouse,White,Male,60,>50K
51,9,Divorced,White,Male,81,<=50K
34,9,Married-civ-spouse,White,Male,43,>50K
35,9,Divorced,White,Male,40,<=50K
27,6,Married-civ-spouse,White,Male,60,<=50K
44,9,Divorced,White,Female,40,<=50K
25,9,Separated,White,Female,20,<=50K
32,4,Divorced,White,Female,40,<=50K
36,10,Married-civ-spouse,White,Male,20,>50K
27,14,Never-married,White,Male,30,<=50K
40,16,Married-civ-spouse,White,Male,60,>50K
43,10,Divorced,White,Male,40,>50K
25,13,Never-married,White,Male,40,<=50K
41,9,Married-civ-spouse,White,Male,50,<=50K
30,13,Married-civ-spouse,White,Male,45,>50K
26,13,Never-married,White,Male,45,>50K
52,7,Married-civ-spouse,Other,Male,40,<=50K
32,13,Never-married,White,Female,45,<=50K
33,9,Married-civ-spouse,White,Male,40,<=50K
35,9,Married-civ-spouse,White,Male,55,<=50K
48,9,Widowed,White,Female,44,<=50K
62,4,Married-civ-spouse,White,Male,5,<=50K
40,12,Never-married,Black,Female,2,<=50K
41,10,Widowed,White,Female,20,<=50K
28,3,Never-married,White,Female,40,<=50K
23,10,Never-married,White,Female,30,<=50K
50,13,Married-civ-spouse,White,Male,40,>50K
51,10,Divorced,White,Female,35,<=50K
63,10,Married-civ-spouse,White,Male,48,<=50K
63,9,Widowed,White,Female,40,<=50K
40,9,Divorced,White,Male,60,>50K
20,7,Divorced,White,Female,40,<=50K
61,10,Married-civ-spouse,White,Male,30,>50K
40,9,Never-married,White,Male,40,<=50K
41,13,Married-civ-spouse,White,Female,15,>50K
41,13,Never-married,Black,Male,40,<=50K
27,13,Married-civ-spouse,White,Female,24,>50K
20,10,Never-married,White,Female,15,<=50K
28,13,Married-civ-spouse,White,Male,40,>50K
35,9,Married-civ-spouse,White,Male,40,<=50K
31,13,Married-civ-spouse,White,Male,40,<=50K
34,13,Married-civ-spouse,White,Male,50,>50K
57,14,Married-civ-spouse,White,Male,50,>50K
28,9,Never-married,White,Female,40,<=50K
38,10,Married-civ-spouse,White,Male,40,>50K
37,11,Never-married,White,Male,40,<=50K
43,10,Divorced,Black,Female,40,<=50K
26,9,Married-civ-spouse,White,Male,40,<=50K
26,10,Married-civ-spouse,Black,Male,65,<=50K
27,11,Married-civ-spouse,White,Male,50,<=50K
33,13,Married-civ-spouse,White,Male,45,<=50K
45,13,Never-married,White,Female,40,<=50K
65,13,Married-civ-spouse,White,Male,20,<=50K
57,10,Married-civ-spouse,White,Male,45,>50K
59,9,Divorced,White,Female,38,<=50K
18,10,Never-married,White,Male,26,<=50K
44,8,Married-civ-spouse,White,Male,40,<=50K
37,10,Never-married,White,Male,40,<=50K
27,9,Married-civ-spouse,White,Male,40,<=50K
43,13,Married-civ-spouse,White,Female,45,>50K
59,15,Married-civ-spouse,White,Male,40,>50K
19,9,Never-married,White,Male,40,<=50K
36,9,Never-married,Black,Male,90,<=50K
68,10,Married-civ-spouse,White,Male,40,>50K
63,7,Widowed,White,Female,30,<=50K
37,10,Married-civ-spouse,White,Male,57,<=50K
46,14,Divorced,White,Female,60,<=50K
31,12,Divorced,White,Female,35,<=50K
23,9,Never-married,White,Male,40,<=50K
22,10,Never-married,White,Male,30,<=50K
49,9,Married-civ-spouse,White,Male,44,<=50K
36,9,Divorced,Black,Female,40,<=50K
38,10,Divorced,White,Male,50,<=50K
46,14,Married-civ-spouse,White,Male,45,>50K
24,12,Never-married,White,Female,40,<=50K
26,13,Never-married,Black,Female,40,<=50K
47,4,Married-civ-spouse,Other,Female,40,<=50K
40,10,Married-civ-spouse,White,Male,40,>50K
31,14,Never-married,White,Female,50,<=50K
42,3,Married-spouse-absent,White,Male,35,<=50K
48,11,Married-civ-spouse,White,Male,70,>50K
56,10,Separated,Black,Female,38,<=50K
50,9,Married-civ-spouse,White,Male,40,>50K
17,6,Never-married,White,Male,20,<=50K
21,9,Never-married,Black,Male,25,<=50K
50,9,Divorced,White,Female,40,<=50K
49,9,Divorced,White,Female,32,<=50K
34,9,Married-civ-spouse,White,Female,15,<=50K
32,9,Married-civ-spouse,White,Male,60,>50K
28,10,Married-civ-spouse,White,Male,40,>50K
62,13,Married-civ-spouse,White,Male,50,>50K
23,13,Never-married,White,Male,15,<=50K
24,14,Never-married,Black,Female,40,<=50K
31,11,Married-civ-spouse,White,Female,40,<=50K
36,9,Married-civ-spouse,White,Male,40,<=50K
58,12,Married-civ-spouse,White,Female,35,<=50K
46,3,Married-civ-spouse,White,Female,40,<=50K
39,14,Married-civ-spouse,White,Male,40,>50K
48,9,Never-married,White,Female,18,<=50K
21,9,Never-married,White,Male,42,<=50K
39,9,Married-civ-spouse,White,Male,40,<=50K
21,10,Never-married,White,Female,35,<=50K
33,11,Married-civ-spouse,White,Male,40,>50K
37,9,Married-civ-spouse,White,Male,50,>50K
29,9,Never-married,White,Female,40,<=50K
30,13,Married-civ-spouse,Other,Female,40,>50K
43,9,Divorced,White,Female,40,<=50K
22,9,Never-married,White,Male,40,<=50K
25,14,Never-married,White,Female,40,>50K
69,10,Married-civ-spouse,White,Male,40,<=50K
17,7,Never-married,White,Female,25,<=50K
18,7,Never-married,White,Male,12,<=50K
54,9,Widowed,White,Female,40,<=50K
65,9,Married-civ-spouse,White,Male,45,<=50K
28,8,Married-civ-spouse,Other,Male,40,<=50K
27,11,Never-married,White,Female,38,<=50K
35,12,Divorced,White,Male,45,>50K
38,11,Married-civ-spouse,White,Female,40,>50K
33,9,Married-civ-spouse,White,Male,40,<=50K
26,9,Never-married,White,Male,40,<=50K
56,10,Married-civ-spouse,White,Female,60,>50K
38,13,Married-civ-spouse,Amer-Indian-Eskimo,Male,70,>50K
51,10,Married-civ-spouse,White,Female,60,<=50K
26,10,Never-married,White,Female,50,<=50K
33,13,Married-civ-spouse,White,Male,55,>50K
44,4,Married-civ-spouse,White,Male,50,<=50K
36,5,Divorced,White,Female,40,<=50K
42,10,Divorced,White,Male,40,<=50K
44,12,Married-civ-spouse,White,Male,40,<=50K
44,13,Married-civ-spouse,White,Male,55,>50K
21,10,Never-married,White,Female,20,<=50K
41,10,Married-civ-spouse,White,Male,50,>50K
41,16,Married-civ-spouse,White,Male,50,>50K
62,11,Married-civ-spouse,White,Male,50,>50K
27,7,Separated,White,Male,45,<=50K
38,13,Married-civ-spouse,White,Male,40,>50K
60,10,Separated,Amer-Indian-Eskimo,Female,30,<=50K
24,8,Never-married,White,Male,40,<=50K
24,9,Married-civ-spouse,White,Male,40,<=50K
22,9,Never-married,White,Male,40,<=50K
32,10,Never-married,White,Female,40,<=50K
22,2,Never-married,White,Male,24,<=50K
51,13,Married-civ-spouse,White,Male,40,<=50K
31,14,Married-civ-spouse,White,Male,48,>50K
42,15,Married-civ-spouse,White,Male,55,>50K
48,12,Divorced,White,Female,40,>50K
49,9,Married-civ-spouse,White,Male,43,>50K
37,13,Never-married,White,Female,42,<=50K
37,15,Married-civ-spouse,White,Male,45,>50K
66,13,Married-civ-spouse,White,Male,40,>50K
18,9,Never-married,White,Female,24,<=50K
46,11,Separated,Black,Female,40,<=50K
52,9,Married-civ-spouse,White,Male,40,>50K
23,9,Never-married,White,Male,40,<=50K
67,9,Widowed,White,Male,38,>50K
19,10,Never-married,White,Female,25,<=50K
